CODE,LOCATION,TYPE,RATING (MAX = 5),Address,Description,Long Description,Tags_Creation_Description,Ticket Info,image_path,open_time,close_time,coordinate,tags
,War Remnants Museum,,4.5,"Phường 6, District 3, Ho Chi Minh City 700000, Vietnam","Yes, it's very wonderful and great to see the history of the war.the human can understand how a war changes the life of the human and the entire country/world.","The War Remnants Museum is one of the five outstanding museums in Vietnam. The War Remnants Museum is a place to call for world peace. The museum is not only a place for patriotic education in Vietnam, but also an important place for tourists to visit. The content of the exhibition is divided into two parts: indoor and outdoor. The indoor part uses pictures, maps and text to describe how the US military used advanced weapons and inhumane methods to kill Vietnamese during the Vietnam War. Even though the name of the museum has changed, the content has not changed. The interpretive languages used in the museum include Vietnamese, English and Chinese. Interestingly, the vast majority of these images depicting U.S. atrocities are from the United States. There are real objects on display in the museum. The outdoor part is a display of aircraft, artillery shells and various gas bombs used by the US military during the Vietnam War. There is also a French-made guillotine shipped to Vietnam in the early 20th century, which was fully used between 1959-1960 and is chilling to watch. There are eight themed exhibition halls in the museum, and the display themes are: historical truth, photo collection of current affairs of international photojournalists who died in the Indochina war, photo collection of current affairs of Japanese photographers, prison system, crimes of the war of aggression, ""white dove"" children The Department of Education and people from all over the world supported the Vietnam War of Resistance.",,1.9,https://ak-d.tripcdn.com/images/100w0a0000004uqbu7165.jpg,0:00,23:59,"10.779511, 106.692092",
,Independence Palace,,4.3,"Ben Thanh, District 1, Ho Chi Minh City, Vietnam","This place is a 5 story building and some floors are not allowed for visitors.The place is worth it and there are big gardon old meetings ,hall and many more.....","Reunification Palace was once the office of the French Governor in Vietnam. It is now a venue for government meetings and heads of state receptions. It is also an open historical site for both domestic and foreign visitors. The Palace is 3 stories high with two side buildings and a basement. There is a luxurious meeting room on the first floor; a credential submission room, a presidential VIP room, a banquet hall, and a presidential office on the second floor; and a movie room and entertainment room on the third floor. Reunification Palace is surrounded by trees, with a large lawn in front of the main entrance and a fountain.",,2.1,https://ak-d.tripcdn.com/images/0104y12000etgt3er2B60.jpg,0:00,23:59,"10.776994, 106.695302",
,Pham Ngu Lao,,4.4,"Pham Ngu Lao, District 1, Ho Chi Minh City, Vietnam","Vietnam🇻🇳Ho Chi Minh【Pham Ngu Lao Street】 Pham Ngu Lao Street  Pham Ngu Lao Street is the most lively place in Ho Chi Minh City. There are many hotels, restaurants, travel agencies, cafes, bars and shops on this street. It is very lively here  Address: Near September 23 Park, search ""Đ. Bùi Viện"" on the navigation","Pham Ngu Lao Street is a place that appeals to backpackers. There are various grades of hotels and budget hotels all over the street, roadside shops, travel agency agents, foreign currency exchange points, restaurants of various flavors, western restaurants, bars, coffee houses and local specialties. Commodity stores are row upon row. The night at Pham Ngu Lao Street is very charming, the streets become lively, some quiet coffee shops during the day turn into lively bars.",,0.0,https://ak-d.tripcdn.com/images/100a0n000000eg61oF967.jpg,0:00,23:59,"10.768486, 106.692734",
,Saigon River Princess Cruise,,4.5,,"One of the highlights of Hanoi tourism is the cruise. I took part in the Saigon River Princess cruise. The internal facilities were very good. I ordered a set menu of five dishes in advance. I was very satisfied with it. The dishes and service were not much different from those in a high-end restaurant. After the meal, I went to the upper deck to enjoy the cool breeze and the night view of Ho Chi Minh City on both sides. It was very nice. The band and singers also performed in a very good atmosphere. I can recommend everyone to participate in such activities.","Admire the city's landmarks as you float down the river; sights such as Thu Thiem Bridge and Vietnam Telecom Tower can be seen from the deck. Dine on a variety of local and international dishes, including vegetarian and children's menus. Don’t miss your chance to sail to the city in the evening on an unforgettable dinner cruise with Saigon River Princess Cruise！",,28.53,https://ak-d.tripcdn.com/images/1lo1b12000coxzfar62C0.jpg,0:00,23:59,"10.767529, 106.708013",
,Landmark 81 Sky View Observatory,,4.4,,Beautiful views of the entire city. You also get a nice little portrait picture of yourself and you can play a VR game climbing Landmark 81 (Can be a little scary). Overall a great experience and would definitely recommend to everyone.,"Located in Ho Chi Minh City, Vietnam, the Landmark 81 Observation Deck is a great spot to enjoy panoramic views of the city. This modern skyscraper has become one of the city's landmarks with its spectacular height and unique architectural design. Located on the upper floors of the building, visitors can overlook the bustling scene of Ho Chi Minh City and enjoy the beautiful scene of the Mekong River winding through the city, especially at sunset, when the city's skyline is dyed golden, and the scenery is particularly spectacular. The observation deck is equipped with high-powered telescopes and interactive information screens to help visitors identify and understand the city's major landmarks and historical background. In addition, there is a cafe and Souvenir shop in the observation deck, where visitors can slowly appreciate the charm of the city while enjoying delicious food. The Landmark 81 Observation Deck is not only an ideal place for sightseeing, but also a window to experience the vitality and modernization of Ho Chi Minh City!",,15.4,https://ak-d.tripcdn.com/images/1lo1s12000gwcgk954967.jpg,0:00,23:59,"10.795112, 106.722096",
,Coffee Making in Ho Chi Minh City,,0.0,,,"Ho Chi Minh City, as the vibrant capital of Vietnam, has a thriving coffee culture. Here, you will start a passionate and creative coffee making experience and feel the unique coffee charm of this city. Rich experience: Experience courses will always learn about Vietnamese coffee, introduce you to the different coffee producing areas and flavors; learn to roast coffee beans and taste coffee; there are also classic Vietnamese drip coffee, egg coffee, condensed milk coffee and other coffee making methods, which will give you a deep understanding of every aspect of coffee making. New teachers: The number of students in the class is controlled in a small class to create an active learning atmosphere. Everyone can communicate with each other, share ideas, and improve their coffee making skills in a relaxed and pleasant environment. The instructors are young baristas from well-known local coffee shops. They not only have a solid grasp of traditional coffee skills, but also have a keen sense of international coffee trends. Through vivid teaching methods, we can inspire your creativity and let you appreciate the infinite possibilities of coffee making. A full range of items are provided: The class time is relatively flexible, and reservations can be made conveniently through the online platform. A variety of high-quality Vietnamese coffee beans are provided, from the mellow Arabica on the plateau to the fruity Robusta. At the same time, it is equipped with various special auxiliary materials, such as coconut milk, condensed milk, spices, etc., to help you create your own coffee. Most of the stores are located in bustling and lively neighborhoods, and the stores are equipped with advanced coffee roasters, electronic grinders, espresso machines and other equipment. These modern tools can not only ensure the accuracy of coffee making, but also meet the production needs of different styles of coffee. Experiencing coffee making in Ho Chi Minh City is not only the making of a drink, but also a cultural experience. The coffee in Ho Chi Minh City is not only famous for its unique flavor, but also attracts tourists to explore with its rich production process and historical heritage. You will become a coffee-making expert, engrave the coffee memory of Ho Chi Minh City, and start a vibrant coffee journey.",,0.0,https://ak-d.tripcdn.com/images/0104l12000hzj2row9497.jpg,0:00,23:59,"10.767987, 106.700454",
,Bitexco Financial Tower,,4.5,"Bến Nghé, District 1, Ho Chi Minh City, Vietnam",A most good to when your in Ho Chi Minh City vietnam.  This will not disappoint you on your travels to this place. Very easy to navigate your way to the front gate to buy the tickets before you know it you're on the way out. The Skyline View is amazing during the day but most impressive at night as the city lights make the city look magical,"Ho Chi Minh City Financial Tower is also known as the ""roof"" of the city. The tower is 262 meters high and has a total of 68 floors. The observation deck is located on the 49th floor. The building is located in the center of the first county of Hu City, invested and constructed by Pingming Import and Export Production and Operation Co., Ltd. The famous American architect Carlos Zapata used the lotus shape, a symbol of Vietnamese culture, in his design. Urban landmarks often become a benchmark for the economic development level of a city or a country. Ho Chi Minh's financial tower seems to be announcing to the world that Vietnam is not only a beautiful scenery, but also a gradually booming economy. However, in Ho Chi Minh City, which retains the elegant style of 19th-century French colonial architecture, this slightly abrupt modernist building is a bit out of place, and some people think that building such a high-rise in the city center violates the principles of historic preservation. The observation deck on the 49th floor of the building has a bird's-eye view of the entire Ho Chi Minh City and the crooked Mekong River. There is a special entrance to buy tickets and take the elevator directly. Although the souvenirs are a little expensive, the use of high-powered telescopes is free.",,9.11,https://ak-d.tripcdn.com/images/100s1f000001gx73b8673.jpg,0:00,23:59,"10.771984, 106.704391",
,Golden Dragon Water Puppet Theater,,4.5,"55B Đ. Nguyễn Thị Minh Khai, Phường Bến Thành, Quận 1, Hồ Chí Minh, Vietnam",The experience isn’t expensive and you get your moneys worth. I enjoyed the show it was as the box explained a famous old puppet show an I would advise everyone to experience it at its cheap price and to see a bit of local culture. If taking kids it is 1hr long so if you don’t plan to stay the whole time then please don’t sit in the front rows.,"Water puppet show is Vietnam's ""national quintessence"" and one of Vietnam's characteristic traditional folk stage shows. It has a history of more than 800 years. Although ""water puppets"" originated in North Vietnam, they have been slowly relocated to Ho Chi Minh City over the past decade due to their popularity with foreign tourists. The performance method is to set up a stage on the pool, and the actors who are immersed in the water in the background manipulate the puppets with long lines or bamboo poles, and sing, read and play with the accompaniment on the spot, so that the puppets can vividly interpret various Vietnamese folklore stories. There are many performance venues for water puppet shows, especially the Golden Dragon Water Puppet Theater, which lasts about 45 minutes. △ The show performed on the water △ Use live Vietnamese traditional instruments △ The show is mainly about Vietnamese folktales and legends",,11.03,https://ak-d.tripcdn.com/images/0106v120009pmm8zg1781.png,0:00,23:59,"10.77626, 106.692537",
,Bui Vien Walking Street,,3.9,"Đ. Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Vietnam","It can be called a holy place for travelers to Ho Chi Minh.  There are bars and clubs on both sides of the 800m street, as well as restaurants, massage shops, and various shops.  There are also cheap hotels, and many foreigners stay in hostels.","Bui Vien Street is one of the busier streets in Ho Chi Minh City, Vietnam, a vibrant place. There are many bars, restaurants and cafes on Bui Vien Street, offering a wide variety of food and drinks. The atmosphere here is very international, where visitors can meet people from all over the world and enjoy a lively nightlife.",,0.0,https://ak-d.tripcdn.com/images/0102y12000o1w9zlj36EF.png,0:00,23:59,"10.767351, 106.693884",
,Jesus Christ Statue,,4.4,"01 Bà Rịa, Phường 2, Vũng Tàu, Bà Rịa - Vũng Tàu 70000, Vietnam","Jesus Mountain is located in the southeast of Ho Chi Minh City. It is named after the world's largest statue of Jesus built on the mountain. The stone statue of Jesus stretches its hands and faces the South China Sea. Climb up the stone steps to the foot of the statue and enter to visit. Standing at the shoulder of the statue, you can overlook the beautiful scenery of Vung Tau City, which is as picturesque as poetry.","The citizens of Vietnam were deeply influenced by the colonial rule of the past, and Catholicism played a pivotal role in Vietnam. The Jesus statue located on the Yingshan Ridge of Jesus Mountain in Vung Tau City is the same as the Jesus statue in Rio de Janeiro, Brazil. It is a rare large-scale Jesus statue in the world. The statue was built by the United States in 1971 during the Vietnam War, and the statue was also intended to protect the city of Vung Tau.",,0.0,https://ak-d.tripcdn.com/images/0101612000lpp190q3C57.jpg,0:00,23:59,"10.326433, 107.084594",
,Hoang Phap Buddhist Temple,,0.0,,,,,0.0,https://ak-d.tripcdn.com/images/0HJ4r12000il5jdfhBC3E.jpg,0:00,23:59,"10.900282, 106.581812",
,Ho Chi Minh City Book Street,,5.0,,this place is so beautiful and peaceful. it's just a short lane nearby many attractions in hcmc. there are a few coffee shops and even book cafe for you to relax and enjoy the ambience Tips: walkable to many attractions. avoid buying souvenirs here as the price is higher than ben thanh market,"Book Street is a wide pedestrian street in Ho Chi Minh City, lined with bookstores, cafes and restaurants. There are many books and cultural works related to literature and art, where visitors can read, shop and participate in various cultural activities.",,0.0,https://ak-d.tripcdn.com/images/0HJ2212000hc81wgcAE77.jpg,0:00,23:59,"10.780963, 106.700073",
,Cat Cat Village,,4.7,"Con Dao, Ba Ria - Vung Tau, Vietnam",It feels really good to enjoy the breeze and sun at the Con Dao beach in Vung Tau. I spent the whole afternoon calming down and chatting. It was extremely cozy and comfortable. I didn’t feel tired. It was great.,"Con Dao is located in Vung Tau City, Vietnam. It consists of 15 large and small islands. It is 185 kilometers away from Vung Tau City and 230 kilometers away from Saigon. Hell Island, which was once a political prisoner of the Viet Cong, now has the famous SixSenses Hotel, which is simple and clean.",,0.0,https://ak-d.tripcdn.com/images/0101512000et1t1kfED6E.jpg,0:00,23:59,"8.700928, 106.611447",
,MASSAGE CỔ PHONG,,0.0,,,,,0.0,https://ak-d.tripcdn.com/images/0HJ1m12000ikfto2sE302.jpg,0:00,23:59,"10.771371, 106.687113",
,Tan Dinh Market,,0.0,"336 Hai Bà Trưng, Phường Tân Định, Quận 1, Hồ Chí Minh, Vietnam",,,,0.0,https://ak-d.tripcdn.com/images/0HJ5f12000h0g8u6123BB.jpg,0:00,23:59,"10.789876, 106.690026",
,Galaxy Cinema Tan Binh,,0.0,,,,,0.0,https://ak-d.tripcdn.com/images/0HJ6512000ikmsxph390F.jpg,0:00,23:59,"10.79054, 106.640677",
,Tue Thanh Assembly Hall,,4.4,"710 Đ. Nguyễn Trãi, Phường 11, Quận 5, Hồ Chí Minh, Vietnam","Tianhou Temple, also known as Suicheng Guild Hall, was first built in the 25th year of Emperor Qianlong's reign in the Qing Dynasty (1761). The main hall is dedicated to Mazu, who blesses safe voyages. There are many colorful pottery decorations inside and outside the temple, which are based on Chinese allusions. There are incense coils hanging high, and people have been offering incense and worshiping.","Thean Hou Temple is located in the Chinese district of Saigon and is the religious center of the local Chinese. Founded in 1761, Thean Hou Temple is one of the grand and ancient Chinese temples in Ho Chi Minh City with historical and cultural value. The ancient Chinese architectural method is adopted, the brick walls are not exposed, and the pottery decorations inside and outside the temple are based on Chinese allusions. Tianhou Palace preserves many precious cultural relics, such as the bronze bell and bronze incense tripod cast in the 60th year of Qianlong in the Qing Dynasty, and the large plaque ""Hanhongguangda"" hung on the nave of the temple in the fifth year of Jiaqing in the Qing Dynasty (1800). A pair of stone lions in front of the temple have been standing for more than a hundred years. The courtyard of Tianhou Palace is not large. There is a courtyard in the courtyard, and there is a patio in the inner courtyard. There is a large incense burner in the middle, where Chinese people burn incense and make wishes. On the ridges and eaves of the Tianhou Palace, exquisite gray sculpture reliefs can be seen everywhere, which are colorful and lifelike.",,0.0,https://ak-d.tripcdn.com/images/100g0j000000alvsx0921.jpg,0:00,23:59,"10.753313, 106.661176",
,Dinh Co Temple,,0.0,"96PM+JMP, Đ. Hai Bà Trưng, TT. Long Hải, Long Điền, Bà Rịa - Vũng Tàu, Vietnam",,,,0.0,https://ak-d.tripcdn.com/images/0HJ7112000gfgfz0uA1ED.jpg,0:00,23:59,"10.38659, 107.234217",
,Trung Tâm Văn Hoá Quận 12,,0.0,,,,,0.0,https://ak-d.tripcdn.com/images/0HJ3612000iiy0o5w849D.jpg,0:00,23:59,"10.85546, 106.607708",
,Ho Chi Minh City | I See Stars Concert,,0.0,,,,,0.0,https://ak-d.tripcdn.com/images/0102g12000dx0yqewB9BE.jpg,0:00,23:59,"10.792791, 106.730422",
,EMES Escape Room,,0.0,,,,,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,0:00,23:59,"10.826937, 106.679088",
,Rin Rin Park - Japanese Rock Park,,5.0,,"Beautiful place for women to take pictures, the best time to take pictures is in the afternoon.",,,0.0,https://ak-d.tripcdn.com/images/0100t12000f6u4fqvD43B.jpg,0:00,23:59,"10.85831, 106.585199",
,Jinzo Escape Saigon,,0.0,,,,,0.0,https://ak-d.tripcdn.com/images/0HJ3p12000iau1bop4D9A.jpg,0:00,23:59,"10.811346, 106.679347",
,Song Be Golf Resort,,4.5,"77 Binh Duong Boulevard, Lai Thieu, Di An, Vietnam","It's worth going. Good, nice, a very beautiful place.","The well-known local golf course often holds games and many exotic bands perform, making it a good place to relax and unwind.",,0.0,https://ak-d.tripcdn.com/images/0HJ3d12000hakfyh075E6.jpg,0:00,23:59,"10.925085, 106.706028",
,Rosemary Massage,,0.0,,,,,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,0:00,23:59,"10.350614, 107.090208",
,Prive Nails - Luxury Nail Salon & Massage,,0.0,"45 Tran Hung Dao | 2nd Floor, Ho Chi Minh City 700000, Vietnam",,,,0.0,https://ak-d.tripcdn.com/images/0ww6c12000cndf2op2757.jpg,0:00,23:59,"10.771294, 106.69229",
,CGV,,0.0,"Lầu 5, Trung tâm thương mại SC VivoCity, 1058 Đường Nguyễn Văn Linh, Tân Phong, Quận 7, Hồ Chí Minh, Vietnam",,,,0.0,https://ak-d.tripcdn.com/images/0HJ1112000infkwydCB89.jpg,0:00,23:59,"10.730044, 106.704346",
,Pho Quang Buddhist Temple,,0.0,"21 Huỳnh Lan Khanh, Phường 2, Tân Bình, Hồ Chí Minh, Vietnam",,,,0.0,https://ak-d.tripcdn.com/images/0HJ3n12000ida4nqfDF00.jpg,0:00,23:59,"10.805083, 106.66866",
,Phu Nhuan Cultural Park,,0.0,"49L Đ. Phan Đăng Lưu, Phường 3, Bình Thạnh, Hồ Chí Minh, Vietnam",,,,0.0,https://ak-d.tripcdn.com/images/0HJ5412000gffwqxp3D8C.jpg,0:00,23:59,"10.803155, 106.691213",
,Massage Nguyệt Lâu,,0.0,,,,,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,0:00,23:59,"10.778025, 106.681025",
,Dai Nam Zoo,,2.5,"1765A QL13, Xã Hiệp An, Thủ Dầu Một, Bình Dương, Vietnam",Office picture,,,0.0,https://ak-d.tripcdn.com/images/0102512000f6q2bgzA819.png,0:00,23:59,"11.045357, 106.624727",
,Tay Tang Buddhist Temple,,0.0,,,,,0.0,https://ak-d.tripcdn.com/images/0HJ5s12000itiebwo3EA6.jpg,0:00,23:59,"10.977526, 106.661757",
,CGV Hoàng Văn Thụ,,0.0,,,,,0.0,https://ak-d.tripcdn.com/images/0HJ0212000gfgwjbz39B7.jpg,0:00,23:59,"10.798695, 106.660148",
,Thong Nhat Stadium,,0.0,,,,,0.0,https://ak-d.tripcdn.com/images/0HJ2812000hcom8xuA142.jpg,0:00,23:59,"10.760687, 106.663272",
,ADORA,,0.0,,,,,0.0,https://ak-d.tripcdn.com/images/0HJ6q12000ia0cai6710F.jpg,0:00,23:59,"10.798413, 106.659398",
,Van Thanh Tourist Village,,0.0,"48/10 Điện Biên Phủ, Phường 22, Bình Thạnh, Hồ Chí Minh, Vietnam",,,,0.0,https://ak-d.tripcdn.com/images/0103x12000f6pzwhy20F5.jpg,0:00,23:59,"10.798179, 106.715727",
,Turtle Pond,,4.0,"Công trường Quốc Tế, Phường 6, Quận 3, Hồ Chí Minh, Vietnam","One of the Feng Shui attractions in Ho Chi Minh City, many local youths gather at night, and drinks and local snacks are sold next to it. If you are interested, you can try it. The only thing is that the police will occasionally come to drive people away. It is a good niche attraction with few tourists.",,,0.0,https://ak-d.tripcdn.com/images/0HJ4s12000h0ehvj3B950.jpg,0:00,23:59,"10.782607, 106.695926",
,Go Vap Cultural Park,,0.0,,,,,0.0,https://ak-d.tripcdn.com/images/0HJ5c12000gf8regp5329.jpg,0:00,23:59,"10.840349, 106.68306",
,Equatorial Ho Chi Minh City,,0.0,,,,,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,0:00,23:59,"10.763075, 106.679147",
,Tan Son Nhat Golf Course,,5.0,,是一个让人心矿神怡的地方，每次来这里我都不想回去了，欢迎大家来旅游，打卡,,,0.0,https://ak-d.tripcdn.com/images/0ww4h12000cl6uf7i344E.jpg,0:00,23:59,"10.829988, 106.649921",
,Hoa Lu Sport Center,,0.0,"2 Đinh Tiên Hoàng, Đa Kao, Quận 1, Hồ Chí Minh, Vietnam",,,,0.0,https://ak-d.tripcdn.com/images/0HJ0912000gfhku5h7F1F.jpg,0:00,23:59,"10.787936, 106.701594",
,Grand Palace Wedding And Convention,,0.0,,,,,0.0,https://ak-d.tripcdn.com/images/0HJ3i12000gwzxmlf846B.jpg,0:00,23:59,"10.803761, 106.655908",
,President ho Chi Minh Statue,,5.0,,This is large statue a former president ho chi Minh situated at the end of nguyen street near to the people community building. It's an excellent tribute to their celebrate president. The statue stand out and brighten it's surrounding .,,,0.0,https://ak-d.tripcdn.com/images/0HJ1n12000hc54dg30D8C.jpg,0:00,23:59,"10.772046, 106.70635",
,Saigon Opera House,,4.4,"07 Công trường Lam Sơn, Bến Nghé, Quận 1, Hồ Chí Minh 710212, Vietnam","The AO show was amazing and some parts were actually hilarious! Go early for their mini tour of the Opera house at 5pm, where you get to experience a 5-mins viewing from the “WOW” section.","The Ho Chi Minh City Opera House, also known as Saigon Theater, is a European-style Gothic building. The exterior wall of the Opera House has various reliefs and patterns, all of which were built according to the same type of opera house in France at that time, which is very exquisite. Ordinary tourists are not allowed to visit, unless they buy tickets to watch the show. At the top of the huge arch on the front of the Opera House, there are two female angels with wings on their backs holding the holy qin. The position below the arch is the shape of two goddesses holding the gate with both hands. There are also various gorgeous and exquisite reliefs on the outer wall. Savor. The Opera House is not open to ordinary tourists, unless you buy tickets to watch the performances. The Opera House combines Western and local characteristics of Vietnam. Generally, a performance is more than 500,000 VND, and the performance is very Vietnamese. Nearby attractions around the Opera House include City Hall, Saigon Notre-Dame Cathedral and Central Post Office, which are also within a 15-minute walk and can be arranged for a day tour. In addition, there are many high-end restaurants around.",,30.43,https://ak-d.tripcdn.com/images/0101l12000krrnbg11837.jpg,0:00,23:59,"10.77657, 106.703102",
,Cinestar Cinema Quoc Thanh,,0.0,,,,,0.0,https://ak-d.tripcdn.com/images/0HJ1o12000gfhp3ct51D8.jpg,0:00,23:59,"10.763844, 106.687349",
,Snow Town Saigon,,0.0,,,,,0.0,https://ak-d.tripcdn.com/images/0HJ0n12000h0d2897B0BD.jpg,0:00,23:59,"10.77375, 106.762744",
,Ben Thanh Market,,4.2,"Ben Thanh, District 1, Ho Chi Minh City, Vietnam","tempat untuk beli pakain,servivour,beg ,jam dan lain-lain..syurga pakain untuk wanita","This market is the largest trading market in Ho Chi Minh City, selling everything from food, daily necessities, and handicrafts. There are all kinds of souvenirs, and a big clock stands in the circular square outside the market, which is very eye-catching. The market is very lively every day, with people coming and going. There are many restaurants and food stalls inside and outside the market, selling authentic Vietnamese snacks at low prices.",,0.0,https://ak-d.tripcdn.com/images/0104412000f0jle3p633C.jpg,0:00,23:59,"10.772517, 106.698021",
,WATERBOMB HOCHIMINH 2025,,0.0,,,,,0.0,https://ak-d.tripcdn.com/images/0100r12000p7cl69mAA52.png,0:00,23:59,"10.84624, 106.712173",
,A O Show - Lune Production (Saigon Opera House),,4.6,,"Visiting the Saigon Opera House is an unforgettable experience! Quick, queue-free entry, a welcome drink, and numerous photo zones create a wonderful atmosphere, allowing you to fully appreciate the building's colonial architecture. The one-hour ""A O"" show is a captivating blend of bamboo circus, contemporary dance, and traditional music from the region. It vividly portrays Vietnam's transition from rural life to urbanization. Everything is intuitively understandable, even without knowing the local language. After the performance, you can take photos with the artists. Highly recommended!","Enjoy the Vietnamese bamboo circus - the folk harmony of the Vietnamese countryside mixed with the youthful melodies of the Vietnamese city Witness the eye-catching combination of rustic ""homegrown"" props such as basket boats and bamboo baskets The play recreates the scene of busy boats or the noise of urban traffic under a very delicate combination of ethnic instruments and modern beatbox sounds. Be captivated by a new circus technique that combines acrobatics and contemporary dance by professional dancers touring more than 15 countries Vietmam's contrasting portrait: Vietnam's peaceful country life versus the noise and irony of urbanization Vienamese Bamboo Cirus: Combing story -telling circus, unique live music, and creative use of bamboo to form an awe inspiring performance art.",,30.43,https://ak-d.tripcdn.com/images/0101h120009l5ic8g0DA8.png,0:00,23:59,"10.776374, 106.703349",
,Avatar Karaoke,,5.0,,"This KTV is indeed the most beautiful and modern one in Ho Chi Minh City! The private rooms are super luxurious. They have renovated the facade and all the rooms. The sound effects are also super good. It is definitely worth recommending. The service attitude is also very good, and the staff are super enthusiastic.",,,0.0,https://ak-d.tripcdn.com/images/1mh2812000k4ebco33B66.jpg,0:00,23:59,"10.765895, 106.682585",
,Saigon Central Post Office,,4.5,"02 Công xã Paris, Bến Nghé, Quận 1, Hồ Chí Minh 70000, Vietnam","Saigon Central Post Office  The first post office in Ho Chi Minh City during the French colonial period, built in the late 19th century.  Address: 02 Công xã Paris, Bến Nghé, Quận 1, Hồ Chí Minh 70000 Vietnam Transportation: Bus No. 52, 26, 36 Tickets: Free Time: 07:30-18:00","The Central Post Office in Ho Chi Minh City is a French colonial post office built in the 19th century. The exterior of the Post Office resembles an elaborate train station. Wherever you look, everything is intricately designed and decorated. The dates of the Post Office's construction (1886-1891) are inscribed beneath the large clock over the main entrance. Walk into the Post Office and you'll find a spacious lobby with a classically arching ceiling, round windows, hanging chandeliers, and stunningly gorgeous wall lamps, among other decorative features. Beneath the old map on the wall, there are classic phone booths from which you can make international calls. While visiting the Central Post Office, consider mailing a postcard home.",,0.0,https://ak-d.tripcdn.com/images/100i0500000011nfyC5DA.jpg,0:00,23:59,"10.779913, 106.699902",
,Hồ Chí Minh City People's Committee,,4.5,"86 Lê Thánh Tôn, Bến Nghé, Quận 1, Hồ Chí Minh 700000, Vietnam","Hot scorching sun, heavy traffic with countless motorbikes, but I would still come back here for the coffee, pho, and of course, shopping!!","This is the full name of the Ho Chi Minh People's Committee Hall. It is a building with a strong French style. It was built in 1902 and completed in 1908. The city hall has only two floors, with simple lines, red roof and yellow exterior walls, which are particularly bright against the blue sky and white clouds. The building is lively and lively in design, and its details are exquisitely decorated. Sculptures with Western mythological figures and French heroes as the main themes are all over the pillars, door frames, eaves and other parts. Since it is an office, it is not open to tourists, but there is a small square garden in front of the city hall. In the center of the garden is a statue of Ho Chi Minh holding a little girl. Ho Chi Minh was never married and had no children. This statue symbolizes that Ho Chi Minh regarded Vietnamese as his sons and daughters and devoted his whole life without any regrets. Many tourists take photos with the statue and the city hall in the background. At night, the bright lights will be turned on here, which is one of the classic night scenes of Ho Chi Minh City. In addition, there are many vendors selling origami and other gadgets and fruit around the city hall, which is very lively.",,0.0,https://ak-d.tripcdn.com/images/10010500000011n9dB226.jpg,0:00,23:59,"10.776539, 106.700913",
,HoChiMinh City Hop On Hop Off Bus,,4.3,"210 Điện Biên Phủ, Phường Võ Thị Sáu, Quận 3, Hồ Chí Minh, Vietnam",Great way to get around the city and see a little bit of everything. Love to go on this bus at night to see the lights throughout the city,"Ho Chi Minh City Bus Tours offer a convenient and comprehensive way for visitors to explore this vibrant and historic city. As a flexible sightseeing service, the bus allows visitors to experience Ho Chi Minh City's iconic attractions and rich culture in a comfortable journey. The sightseeing bus adopts a double-decker design, and the open top allows tourists to enjoy a panoramic view of the city during the journey. The bus route passes through the main landmarks of Ho Chi Minh City, including the famous Reunification Palace, War Remnants Museum, Notre Dame Cathedral and Ben Thanh Market. Each attraction is Guide by a professional Guide , providing rich information about the city's history, architecture and culture, so that tourists can not only see, but also deeply understand the unique charm of Ho Chi Minh City. Ho Chi Minh City sightseeing bus provides flexible hop-on and hop-off services. Tourists can freely choose the attractions to stop at according to their interests and schedule, and explore the characteristics of each area. Whether it is shopping, Dining or visiting a museum, the bus can easily take tourists to their destination. This sightseeing experience is not only suitable for tourists who are visiting Ho Chi Minh City for the first time, but also for locals who want to rediscover the charm of the city.",,5.71,https://ak-d.tripcdn.com/images/1lo2w12000kz7siroFE79.jpg,0:00,23:59,"10.782897, 106.690091",
,Golden Dragon Water Puppet,,3.9,,"Tickets were exchanged on site, very fast. There were singing and puppet dancing, very lively. It seemed to be near the Reunification Palace. The location was easy to find and we walked there. The theater was not big, and the view from the front and back was very clear. The children had a lot of fun watching it for about an hour.","Traditional water puppetry originating from the rice paddies of the Red River Delta in northern Vietnam remains one of the most popular tourist attractions in Ho Chi Minh City. If you want to truly immerse yourself in the local culture of Vietnam’s largest city, catch a show at the Golden Dragon Water Puppet Theatre! The theatre is located in Tao Dan Park and performs nightly. The shows are performed entirely in Vietnamese, but the puppetry and accompanying music appeal to foreign audiences as well. An orchestra, usually located to one side of the stage, uses drums, wooden bells, trumpets, bamboo flutes and cymbals to add sound effects and play traditional music, while dragons, fairies and other decorative figures dance on water platforms. Most shows feature humorous depictions of Vietnamese folk tales, legends and important seasonal events, such as the rice harvest.",,11.03,https://ak-d.tripcdn.com/images/0102312000cnqwotxA8F7.jpg,0:00,23:59,"10.776244, 106.692557",
